DATE,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,YEAR,Month,Season
1986-12-03,54.3,24,50.4,24,1005.8,24,4.7,24,6.3,24,15.0,24,22.9,28.9,60.1, ,37.0, ,2.08,G,,110000,1986,12,Winter
1986-12-04,44.3,24,25.7,24,1014.6,24,13.3,24,18.0,24,16.4,24,20.0,28.9,60.1, ,39.0, ,0.93,G,,0,1986,12,Winter
1986-12-05,38.0,24,19.8,24,1024.4,24,23.2,24,17.8,24,15.0,24,20.0,25.1,46.0, ,35.1, ,0.0,G,,0,1986,12,Winter
1986-12-06,36.8,24,22.1,24,1031.1,24,29.9,24,16.8,24,9.9,24,15.9,22.0,43.0,*,30.9, ,0.0,D,,0,1986,12,Winter
1986-12-07,40.3,24,25.9,24,1028.3,24,27.0,24,11.8,24,9.0,24,14.0,17.1,45.0,*,30.9, ,0.0,G,,0,1986,12,Winter
1986-12-08,44.2,24,27.7,24,1023.0,24,21.9,24,11.8,24,13.4,24,19.0,21.0,46.0, ,37.0, ,0.0,G,,0,1986,12,Winter
1986-12-09,38.8,24,33.9,24,1024.4,24,23.2,24,4.1,24,13.5,24,19.0,20.0,46.0, ,33.1, ,0.14,C,,111000,1986,12,Winter
1986-12-10,50.1,24,43.6,24,1011.0,24,9.8,24,6.4,24,9.8,24,20.0,27.0,55.0,*,33.1, ,0.62,G,,110000,1986,12,Winter
1986-12-11,37.0,24,23.8,24,1021.5,24,20.3,24,13.4,24,10.2,24,17.1,22.9,55.0, ,33.1,*,0.0,G,,111000,1986,12,Winter
1986-12-12,37.2,24,31.0,24,1014.8,24,13.4,24,7.6,24,9.0,24,15.0,,39.0, ,33.1, ,0.16,G,,110000,1986,12,Winter
1986-12-13,31.7,24,15.7,24,1022.1,24,20.9,24,15.9,24,17.8,24,24.1,31.1,39.0, ,27.0,*,0.07,G,,0,1986,12,Winter
1986-12-14,25.9,24,8.2,24,1034.5,24,33.3,24,19.9,24,11.2,24,15.9,24.1,36.0, ,19.9, ,0.0,G,,0,1986,12,Winter
1986-12-15,37.0,24,21.6,24,1025.1,24,23.9,24,15.3,24,10.1,24,15.0,22.9,46.0,*,19.9, ,0.0,G,,0,1986,12,Winter
1986-12-16,41.6,24,29.6,24,1025.8,24,24.6,24,10.4,24,5.1,24,8.0,,46.9, ,32.0, ,0.0,G,,0,1986,12,Winter
1986-12-17,41.3,24,34.2,24,1026.3,24,25.1,24,7.2,24,7.0,24,12.0,,46.9, ,37.0, ,0.0,G,,0,1986,12,Winter
1986-12-18,43.2,24,37.7,24,1018.6,24,17.4,24,6.7,24,11.9,24,19.0,20.0,46.0, ,39.0, ,0.28,G,,110000,1986,12,Winter
1986-12-19,41.7,24,35.3,24,1004.0,24,2.8,24,10.3,24,19.9,24,33.0,42.9,46.9, ,37.9, ,0.41,G,,110000,1986,12,Winter
1986-12-20,39.1,24,27.7,24,1017.9,24,16.7,24,17.0,24,9.3,24,17.1,,46.9, ,37.0, ,0.01,G,,0,1986,12,Winter
1986-12-21,36.7,24,23.2,24,1024.8,24,23.6,24,17.0,24,10.7,24,14.0,,42.1, ,32.0, ,0.0,G,,0,1986,12,Winter
1986-12-22,33.6,24,20.3,24,1029.9,24,28.7,24,18.3,24,8.2,24,12.0,,39.9, ,28.9, ,0.0,G,,0,1986,12,Winter
1986-12-23,38.8,24,22.8,24,1024.1,24,22.9,24,16.3,24,11.5,24,18.1,25.1,48.0,*,28.9, ,0.0,G,,0,1986,12,Winter
1986-12-24,38.4,24,28.5,24,1023.7,24,22.6,24,8.9,24,11.2,24,20.0,22.0,48.0, ,33.1, ,0.0,D,,10000,1986,12,Winter
1986-12-25,47.3,24,43.9,24,1009.2,24,8.0,24,5.0,24,16.0,24,26.0,31.1,52.0, ,34.0, ,0.88,G,,110000,1986,12,Winter
1986-12-26,44.0,24,32.3,24,1017.3,24,16.1,24,14.9,24,13.7,24,18.1,,52.0, ,39.9, ,0.56,G,,0,1986,12,Winter
1986-12-27,39.1,24,26.2,24,1024.4,24,23.2,24,14.9,24,6.3,24,14.0,,45.0, ,37.0, ,0.0,G,,0,1986,12,Winter
1986-12-28,35.9,24,24.2,24,1025.0,24,23.8,24,14.9,24,8.2,24,11.1,,48.0, ,34.0, ,0.0,G,,0,1986,12,Winter
1986-12-29,36.6,24,23.6,24,1025.0,24,23.8,24,11.6,24,6.0,24,10.1,,41.0,*,33.1, ,0.0,G,,0,1986,12,Winter
1986-12-30,37.4,24,31.5,24,1015.9,24,14.7,24,6.6,24,9.3,24,20.0,,42.1, ,33.1, ,0.0,G,,111000,1986,12,Winter
1986-12-31,38.6,24,26.3,24,1016.8,24,15.6,24,11.7,24,13.7,24,18.1,,44.1,*,34.0, ,0.18,G,,11000,1986,12,Winter
1987-01-01,34.6,24,25.4,24,1024.9,24,23.7,24,11.4,24,10.9,24,20.0,,44.1, ,30.9, ,0.0,G,,111000,1987,1,Winter
1987-01-02,36.0,24,34.1,24,1003.5,24,2.3,24,3.8,24,14.6,24,22.9,33.0,39.0, ,30.9, ,1.78,G,,111000,1987,1,Winter
1987-01-03,35.0,24,27.0,24,1007.1,24,5.9,24,12.9,24,17.0,24,22.0,29.9,39.9,*,30.9, ,0.24,G,0.4,1000,1987,1,Winter
1987-01-04,30.6,24,20.8,24,1021.9,24,20.7,24,19.1,24,11.3,24,17.1,21.0,41.0, ,26.1, ,0.02,G,,0,1987,1,Winter
1987-01-05,30.8,24,18.2,24,1024.8,24,23.6,24,17.6,24,12.2,24,19.0,,52.0, ,26.1, ,0.0,G,,0,1987,1,Winter
1987-01-06,33.0,24,24.0,24,1024.8,24,23.6,24,12.1,24,7.3,24,12.0,,39.0,*,26.1, ,0.0,G,,0,1987,1,Winter
1987-01-07,40.7,24,31.4,24,1009.4,24,8.2,24,9.0,24,11.9,24,20.0,26.0,48.0, ,28.0, ,0.0,G,,0,1987,1,Winter
1987-01-08,36.2,24,20.6,24,1013.9,24,12.7,24,17.4,24,19.0,24,28.0,40.0,48.0, ,32.0, ,0.0,G,,0,1987,1,Winter
1987-01-09,36.2,24,22.4,24,1018.8,24,17.6,24,14.8,24,9.8,24,15.0,,37.9, ,32.0, ,0.0,D,,0,1987,1,Winter
1987-01-10,37.9,24,30.4,24,1015.4,24,14.3,24,6.1,24,9.2,24,25.1,,41.0, ,35.1, ,0.11,G,,111000,1987,1,Winter
1987-01-11,39.3,24,33.6,24,994.3,24,993.1,24,9.7,24,15.3,24,30.1,42.9,42.1, ,36.0, ,0.23,G,,110000,1987,1,Winter
1987-01-12,36.5,24,23.9,24,999.0,24,997.7,24,14.0,24,16.1,24,28.0,38.1,41.0, ,35.1, ,0.0,G,,0,1987,1,Winter
1987-01-13,39.0,24,25.1,24,1007.1,24,5.9,24,16.6,24,16.7,24,21.0,35.0,42.1,*,27.0, ,0.0,G,,0,1987,1,Winter
1987-01-14,40.8,24,25.7,24,1014.3,24,13.1,24,15.8,24,11.4,24,17.1,24.1,53.1,*,27.0, ,0.0,G,,0,1987,1,Winter
1987-01-15,50.8,24,37.9,24,1010.2,24,9.1,24,9.8,24,11.1,24,17.1,24.1,55.0, ,34.0, ,0.01,G,,10000,1987,1,Winter
1987-01-16,43.0,24,27.8,24,1018.9,24,17.7,24,13.8,24,14.3,24,19.0,26.0,55.0, ,36.0,*,0.0,D,,0,1987,1,Winter
1987-01-17,27.6,24,8.3,24,1028.1,24,27.0,24,19.3,24,11.8,24,17.1,24.1,46.9, ,23.0, ,0.0,G,,0,1987,1,Winter
1987-01-18,30.8,24,18.8,24,1022.8,24,21.7,24,11.4,24,9.4,24,14.0,,36.0,*,23.0, ,0.13,G,,111000,1987,1,Winter
1987-01-19,35.8,24,32.3,24,1008.6,24,7.4,24,7.6,24,10.2,24,14.0,21.0,37.9, ,27.0, ,0.52,G,,111000,1987,1,Winter
1987-01-20,31.1,24,25.7,24,1011.9,24,10.7,24,9.5,24,9.5,24,15.0,20.0,37.9, ,28.9, ,0.48,G,0.8,101000,1987,1,Winter
1987-01-21,34.2,24,24.5,24,1016.8,24,15.6,24,10.5,24,9.2,24,15.9,,39.9, ,28.9, ,0.0,G,0.4,0,1987,1,Winter
1987-01-22,31.5,24,21.7,24,1011.6,24,10.4,24,9.0,24,14.2,24,28.0,35.0,39.9, ,30.0,*,0.05,G,8.7,101000,1987,1,Winter
1987-01-23,31.2,24,21.5,24,989.2,24,988.0,24,11.0,24,15.4,24,20.0,27.0,35.1, ,28.9, ,0.45,G,7.9,111000,1987,1,Winter
1987-01-24,17.5,24,0.5,24,1012.5,24,11.3,24,18.2,24,19.0,24,26.0,40.0,27.0,*,14.0, ,0.0,G,24.4,1000,1987,1,Winter
1987-01-25,15.1,24,-0.7,24,1023.2,24,22.0,24,15.7,24,10.2,24,18.1,22.9,23.0,*,10.9, ,0.0,G,7.1,0,1987,1,Winter
1987-01-26,21.8,24,13.0,24,1014.2,24,12.9,24,5.8,24,15.1,24,22.0,28.0,25.0, ,10.9, ,0.2,G,0.4,101000,1987,1,Winter
1987-01-27,18.3,24,2.1,24,1018.3,24,17.1,24,13.9,24,11.6,24,18.1,27.0,25.0, ,6.1, ,0.25,G,8.3,0,1987,1,Winter
1987-01-28,22.1,24,4.8,24,1018.1,24,16.9,24,15.1,24,6.9,24,10.1,,30.0,*,12.0, ,0.0,G,7.5,0,1987,1,Winter
1987-01-29,29.2,24,14.1,24,1021.3,24,20.1,24,9.3,24,8.8,24,13.0,,37.0,*,17.1, ,0.0,G,5.5,0,1987,1,Winter
1987-01-30,33.4,24,26.9,24,1013.4,24,12.1,24,5.4,24,8.2,24,13.0,,37.0, ,24.1, ,0.0,G,3.5,111000,1987,1,Winter
1987-01-31,35.8,24,29.0,24,1001.2,24,0.0,24,6.5,24,12.1,24,19.0,28.9,37.9, ,30.9, ,0.39,G,0.8,111000,1987,1,Winter
1987-02-01,31.1,24,18.0,24,1010.5,24,9.3,24,13.3,24,14.6,24,19.0,27.0,37.0, ,28.0, ,0.0,G,0.8,0,1987,2,Winter
1987-02-02,38.8,24,28.6,24,1005.2,24,4.0,24,7.4,24,7.8,24,11.1,,48.0,*,28.0, ,0.01,G,0.8,11000,1987,2,Winter
1987-02-03,43.7,24,33.1,24,1003.6,24,2.4,24,7.7,24,8.6,24,21.0,,50.0, ,34.0, ,0.0,D,,0,1987,2,Winter
1987-02-04,40.5,24,24.9,24,1015.1,24,14.0,24,16.2,24,14.2,24,20.0,27.0,51.1, ,36.0, ,0.0,G,,0,1987,2,Winter
1987-02-05,30.0,24,12.5,24,1027.0,24,25.9,24,18.0,24,18.0,24,29.9,39.0,44.1, ,24.1, ,0.0,G,,1000,1987,2,Winter
1987-02-06,36.9,24,16.7,24,1024.9,24,23.7,24,14.2,24,9.8,24,15.0,20.0,45.0,*,24.1, ,0.0,G,,0,1987,2,Winter
1987-02-07,41.2,24,23.3,24,1013.7,24,12.5,24,13.1,24,8.1,24,12.0,,48.9,*,33.1, ,0.0,G,,0,1987,2,Winter
1987-02-08,38.9,24,27.4,24,1005.1,24,3.9,24,16.4,24,10.8,24,20.0,29.9,50.0, ,32.0, ,0.0,G,,0,1987,2,Winter
1987-02-09,34.6,24,28.6,24,1000.2,24,999.1,24,7.9,24,19.3,24,37.1,46.0,43.0, ,27.0, ,0.23,G,0.4,111000,1987,2,Winter
1987-02-10,26.8,24,13.0,24,1013.0,24,11.8,24,18.3,24,18.6,24,28.0,32.1,39.0, ,19.0, ,0.11,G,,0,1987,2,Winter
1987-02-11,35.2,24,19.2,24,1016.9,24,15.7,24,14.9,24,14.1,24,22.0,29.9,41.0,*,19.0, ,0.0,G,,0,1987,2,Winter
1987-02-12,32.6,24,18.9,24,1011.3,24,10.2,24,10.1,24,9.5,24,15.0,,41.0, ,28.0,*,0.0,G,,101000,1987,2,Winter
1987-02-13,27.7,24,13.9,24,1010.0,24,8.7,24,16.7,24,16.1,24,27.0,34.0,35.1, ,21.9, ,0.22,G,1.6,101000,1987,2,Winter
1987-02-14,20.8,24,4.4,24,1016.6,24,15.4,24,15.8,24,11.7,24,22.0,31.1,30.9, ,14.0, ,0.0,G,,1000,1987,2,Winter
1987-02-15,17.0,24,-0.7,24,1019.2,24,18.1,24,18.4,24,13.9,24,18.1,,30.9, ,6.1, ,0.0,G,,0,1987,2,Winter
1987-02-16,16.7,24,0.5,24,1023.5,24,22.3,24,18.4,24,14.6,24,20.0,26.0,30.0,*,5.0, ,0.0,G,,0,1987,2,Winter
1987-02-17,26.3,24,7.4,24,1018.1,24,16.9,24,13.8,24,11.3,24,14.0,,36.0,*,8.1, ,0.0,C,,0,1987,2,Winter
1987-02-18,31.6,24,5.6,24,1016.3,24,15.1,24,14.9,24,10.8,24,15.0,19.0,39.0,*,18.0, ,0.0,G,,0,1987,2,Winter
1987-02-19,30.5,24,7.7,24,1022.0,24,20.8,24,16.6,24,13.1,24,17.1,,39.9, ,23.0, ,0.0,D,,0,1987,2,Winter
1987-02-20,32.4,24,11.8,24,1027.0,24,25.8,24,19.9,24,13.1,24,18.1,28.0,39.9,*,23.0, ,0.0,G,,0,1987,2,Winter
1987-02-21,34.6,24,12.8,24,1023.0,24,21.8,24,17.8,24,9.4,24,17.1,,45.0,*,27.0, ,0.0,G,,0,1987,2,Winter
1987-02-22,38.5,24,17.5,24,1020.0,24,18.8,24,16.2,24,7.1,24,12.0,,46.9, ,27.0, ,0.0,G,,0,1987,2,Winter
1987-02-23,37.0,24,28.9,24,1008.0,24,6.8,24,7.1,24,12.2,24,26.0,,46.9, ,30.9, ,0.31,G,3.1,111000,1987,2,Winter
1987-02-24,36.7,24,18.1,24,1017.5,24,16.3,24,17.2,24,17.9,24,22.9,28.9,42.1, ,32.0, ,0.08,G,0.4,0,1987,2,Winter
1987-02-25,34.6,24,13.5,24,1025.6,24,24.4,24,19.9,24,16.8,24,20.0,26.0,42.1, ,28.9, ,0.0,G,,0,1987,2,Winter
1987-02-26,35.5,24,15.3,24,1030.9,24,29.7,24,19.9,24,10.8,24,17.1,,44.1,*,28.0, ,0.0,G,,0,1987,2,Winter
1987-02-27,35.8,24,19.0,24,1033.8,24,32.6,24,15.3,24,9.6,24,15.0,,44.1, ,28.0, ,0.0,G,,0,1987,2,Winter
1987-02-28,37.1,24,29.3,24,1031.7,24,30.5,24,12.9,24,6.2,24,12.0,,42.1, ,30.9, ,0.0,G,,0,1987,2,Winter
1987-03-01,39.4,24,37.4,24,1013.2,24,12.0,24,3.7,24,12.7,24,19.0,22.0,52.0,*,30.9, ,1.94,G,,110000,1987,3,Spring
1987-03-02,42.5,24,34.0,24,1001.7,24,0.5,24,8.8,24,11.2,24,22.0,34.0,53.1, ,36.0, ,0.31,G,,110000,1987,3,Spring
1987-03-03,38.7,24,26.2,24,1016.0,24,14.8,24,13.2,24,9.6,24,20.0,25.1,46.9, ,34.0, ,0.04,G,,10000,1987,3,Spring
1987-03-04,35.3,24,20.3,24,1025.9,24,24.7,24,17.6,24,10.7,24,20.0,24.1,44.1, ,30.9, ,0.0,G,,11000,1987,3,Spring
1987-03-05,34.2,24,17.2,24,1031.1,24,29.9,24,18.2,24,9.8,24,14.0,15.9,41.0,*,28.9, ,0.0,G,,0,1987,3,Spring
1987-03-06,40.6,24,21.5,24,1031.5,24,30.3,24,12.4,24,7.2,24,14.0,,54.0,*,28.9, ,0.0,G,,0,1987,3,Spring
1987-03-07,55.4,24,33.2,24,1022.0,24,20.8,24,11.2,24,9.4,24,15.9,18.1,69.1,*,32.0, ,0.0,G,,0,1987,3,Spring
1987-03-08,62.6,24,37.2,24,1012.1,24,10.9,24,13.3,24,9.2,24,15.9,,73.9,*,45.0, ,0.0,G,,0,1987,3,Spring
1987-03-09,53.3,24,37.8,24,1004.5,24,3.3,24,8.5,24,9.2,24,22.0,33.0,73.9, ,36.0,*,0.0,G,,0,1987,3,Spring
1987-03-10,23.3,24,0.9,24,1021.0,24,19.7,24,14.6,24,20.4,24,28.0,38.1,35.1,*,16.0, ,0.0,G,,0,1987,3,Spring
1987-03-11,24.8,24,2.4,24,1031.7,24,30.6,24,18.6,24,12.7,24,19.0,,35.1,*,16.0, ,0.0,D,,0,1987,3,Spring
1987-03-12,32.1,24,25.5,24,1030.0,24,28.8,24,9.0,24,11.7,24,17.1,,35.1, ,17.1, ,0.0,G,,101000,1987,3,Spring
1987-03-13,34.8,24,29.2,24,1023.4,24,22.2,24,5.5,24,10.7,24,14.0,,39.0,*,30.9, ,0.09,G,0.4,101000,1987,3,Spring
1987-03-14,37.3,24,18.3,24,1020.5,24,19.3,24,15.0,24,11.8,24,20.0,,45.0,*,32.0, ,0.0,G,,0,1987,3,Spring
1987-03-15,38.3,24,23.3,24,1022.2,24,21.1,24,16.8,24,6.6,24,11.1,,45.0, ,32.0, ,0.0,G,,0,1987,3,Spring
1987-03-16,37.5,24,15.1,24,1023.7,24,22.5,24,14.9,24,11.6,24,21.0,27.0,46.9, ,30.9, ,0.0,G,,0,1987,3,Spring
1987-03-17,37.0,24,16.5,24,1019.1,24,17.9,24,19.9,24,15.2,24,22.9,31.1,45.0,*,30.9, ,0.0,G,,0,1987,3,Spring
1987-03-18,42.4,24,17.7,24,1018.9,24,17.7,24,19.9,24,11.9,24,15.9,18.1,53.1,*,30.9, ,0.0,D,,0,1987,3,Spring
1987-03-19,43.3,24,20.6,24,1015.3,24,14.0,24,18.2,24,8.1,24,11.1,,54.0,*,34.0, ,0.0,G,,0,1987,3,Spring
1987-03-20,42.4,24,25.2,24,1011.0,24,9.8,24,13.8,24,10.4,24,15.0,,54.0, ,34.0, ,0.0,G,,10000,1987,3,Spring
1987-03-21,40.2,24,29.2,24,1008.8,24,7.6,24,13.8,24,11.9,24,17.1,24.1,48.0, ,36.0, ,0.0,G,,10010,1987,3,Spring
1987-03-22,44.2,24,33.1,24,1009.4,24,8.2,24,14.3,24,13.3,24,17.1,22.0,53.1,*,32.5, ,0.03,G,,10000,1987,3,Spring
1987-03-23,51.4,24,36.0,24,1016.1,24,14.9,24,19.7,24,10.7,24,18.1,,62.1,*,37.9, ,0.02,G,,0,1987,3,Spring
1987-03-24,52.1,24,34.7,24,1017.2,24,15.9,24,13.3,24,5.5,24,13.0,,68.0,*,39.9, ,0.0,G,,0,1987,3,Spring
1987-03-25,55.9,24,34.6,24,1018.2,24,17.0,24,12.2,24,8.0,24,20.0,25.1,69.1, ,39.9, ,0.0,G,,0,1987,3,Spring
1987-03-26,55.2,24,40.5,24,1013.1,24,11.9,24,10.5,24,11.9,24,18.1,22.0,69.1, ,44.1, ,0.01,G,,10000,1987,3,Spring
1987-03-27,57.0,24,36.9,24,1015.3,24,14.1,24,13.6,24,7.7,24,19.0,,66.0, ,39.9, ,0.0,G,,0,1987,3,Spring
1987-03-28,52.9,24,44.2,24,1014.4,24,13.3,24,7.3,24,9.8,24,15.9,25.1,66.0, ,45.0, ,0.05,G,,110000,1987,3,Spring
1987-03-29,54.9,24,46.0,24,1020.6,24,19.3,24,6.4,24,7.9,24,17.1,26.0,62.1, ,45.0, ,0.0,D,,0,1987,3,Spring
1987-03-30,53.6,24,45.9,24,1019.0,24,17.8,24,6.8,24,12.5,24,20.0,28.0,62.1, ,46.0, ,0.0,G,,110000,1987,3,Spring
1987-03-31,55.5,24,53.8,24,1001.7,24,0.5,24,3.8,24,19.6,24,33.0,47.0,61.0, ,48.0, ,0.69,G,,110000,1987,3,Spring
1987-04-01,39.8,24,24.1,24,1010.3,24,9.1,24,17.1,24,16.2,24,20.0,25.1,59.0, ,32.0, ,0.07,G,,0,1987,4,Spring
1987-04-02,44.6,24,29.4,24,1013.9,24,12.7,24,14.3,24,12.7,24,30.1,34.0,53.1, ,32.0, ,0.0,G,,0,1987,4,Spring
1987-04-03,49.5,24,35.3,24,1018.3,24,17.1,24,13.6,24,9.5,24,13.0,,55.9, ,37.9, ,0.0,G,,0,1987,4,Spring
1987-04-04,52.7,24,49.0,24,1010.7,24,9.4,24,4.8,24,18.8,24,35.9,47.0,59.0, ,43.0, ,1.7,G,,110000,1987,4,Spring
1987-04-05,47.8,24,40.7,24,1009.8,24,8.6,24,9.0,24,10.2,24,17.1,21.0,59.0, ,41.0, ,0.42,G,,0,1987,4,Spring
1987-04-06,45.0,24,41.5,24,1006.7,24,5.5,24,6.1,24,10.0,24,26.0,28.9,55.9, ,41.0, ,0.48,G,,110000,1987,4,Spring
1987-04-07,48.3,24,43.2,24,1002.1,24,0.9,24,9.8,24,8.4,24,15.9,21.0,55.0, ,43.0, ,0.16,G,,110000,1987,4,Spring
1987-04-08,50.2,24,40.5,24,1003.9,24,2.5,24,14.4,24,10.1,24,17.1,20.0,55.0, ,44.1, ,0.13,G,,10000,1987,4,Spring
1987-04-09,51.2,24,36.7,24,1007.3,24,6.1,24,14.7,24,9.7,24,13.0,,59.0,*,44.1, ,0.0,G,,0,1987,4,Spring
1987-04-10,57.7,24,36.2,24,1007.4,24,6.2,24,15.7,24,9.3,24,17.1,,71.1,*,46.0, ,0.0,G,,0,1987,4,Spring
1987-04-11,61.1,24,38.4,24,1008.6,24,7.4,24,13.0,24,7.3,24,20.0,25.1,73.0,*,48.0, ,0.0,G,,0,1987,4,Spring
1987-04-12,59.8,24,44.6,24,1010.7,24,9.4,24,12.4,24,7.8,24,15.9,,73.9, ,48.9, ,0.0,G,,10000,1987,4,Spring
1987-04-13,51.3,24,46.5,24,1011.5,24,10.3,24,9.1,24,12.4,24,20.0,26.0,70.0, ,45.0, ,0.42,G,,110000,1987,4,Spring
1987-04-14,51.8,24,35.8,24,1023.9,24,22.7,24,15.9,24,9.4,24,15.9,22.9,64.9,*,45.0, ,0.02,G,,0,1987,4,Spring
1987-04-15,51.9,24,39.5,24,1021.4,24,20.2,24,9.9,24,7.1,24,10.1,,66.0, ,45.0, ,0.0,G,,0,1987,4,Spring
1987-04-16,47.6,24,38.0,24,1017.3,24,16.1,24,8.9,24,12.3,24,20.0,22.9,61.0, ,44.1, ,0.0,D,,110000,1987,4,Spring
1987-04-17,47.3,24,46.3,24,1011.5,24,10.3,24,4.0,24,17.3,24,22.9,29.9,51.1,*,44.1, ,0.16,G,,110000,1987,4,Spring
1987-04-18,54.0,24,52.8,24,1012.3,24,11.1,24,3.3,24,12.9,24,17.1,,62.1,*,45.0, ,0.31,G,,110000,1987,4,Spring
1987-04-19,60.4,24,55.9,24,1017.7,24,16.5,24,5.7,24,8.5,24,13.0,,73.9,*,51.1, ,0.02,G,,100000,1987,4,Spring
1987-04-20,61.1,24,55.9,24,1019.7,24,18.5,24,9.5,24,10.3,24,17.1,,73.9, ,53.1, ,0.0,G,,100000,1987,4,Spring
1987-04-21,63.2,24,58.0,24,1018.1,24,16.9,24,8.5,24,10.5,24,15.0,,73.9,*,54.0, ,0.0,G,,110000,1987,4,Spring
1987-04-22,60.9,24,53.5,24,1016.3,24,15.1,24,8.0,24,8.0,24,15.0,22.9,75.0, ,55.0, ,0.0,G,,100000,1987,4,Spring
1987-04-23,50.2,24,44.3,24,1022.3,24,21.1,24,9.1,24,10.9,24,15.0,,68.0, ,46.9, ,0.0,G,,110000,1987,4,Spring
1987-04-24,52.6,24,51.5,24,1015.9,24,14.7,24,2.6,24,8.9,24,14.0,21.0,57.0,*,46.9, ,0.02,G,,110000,1987,4,Spring
1987-04-25,50.0,24,40.7,24,1021.8,24,20.6,24,9.3,24,15.9,24,22.0,28.9,57.9, ,45.0, ,0.82,G,,110000,1987,4,Spring
1987-04-26,52.6,24,32.5,24,1024.5,24,23.3,24,19.5,24,11.5,24,18.1,20.0,64.0,*,45.0, ,0.2,G,,0,1987,4,Spring
1987-04-27,50.8,24,32.9,24,1024.0,24,22.8,24,17.6,24,11.2,24,18.1,25.1,64.0, ,44.1, ,0.0,G,,0,1987,4,Spring
1987-04-28,43.7,24,38.3,24,1015.9,24,14.7,24,8.9,24,12.8,24,18.1,20.0,59.0, ,41.0, ,0.27,G,,110000,1987,4,Spring
1987-04-29,48.5,24,39.1,24,1006.4,24,5.2,24,12.4,24,10.8,24,15.9,,64.0,*,41.0, ,0.11,G,,10000,1987,4,Spring
1987-04-30,54.7,24,36.9,24,1001.3,24,0.1,24,16.2,24,19.6,24,25.1,35.0,64.0, ,41.0, ,0.03,G,,10000,1987,4,Spring
1987-05-01,53.7,24,33.9,24,1011.8,24,10.6,24,16.0,24,12.6,24,19.0,27.0,64.9,*,45.0, ,0.0,G,,0,1987,5,Spring
1987-05-02,58.6,24,38.6,24,1011.6,24,10.4,24,14.4,24,8.0,24,17.1,,64.9, ,45.0, ,0.0,G,,10000,1987,5,Spring
1987-05-03,53.2,24,47.5,24,1016.4,24,15.2,24,8.9,24,9.3,24,17.1,19.0,62.1, ,50.0,*,0.0,G,,110000,1987,5,Spring
1987-05-04,48.4,24,45.9,24,1023.4,24,22.2,24,6.6,24,15.9,24,24.1,29.9,57.0, ,33.8, ,0.13,G,,110000,1987,5,Spring
1987-05-05,46.6,24,42.5,24,1022.4,24,21.2,24,10.1,24,12.9,24,15.9,24.1,50.0,*,44.1, ,0.3,G,,110000,1987,5,Spring
1987-05-06,52.2,24,46.0,24,1015.4,24,14.2,24,10.4,24,9.0,24,13.0,,61.0,*,44.1, ,0.04,G,,110000,1987,5,Spring
1987-05-07,61.6,24,47.0,24,1011.4,24,10.2,24,11.0,24,7.3,24,15.9,24.1,78.1,*,48.0, ,0.0,G,,0,1987,5,Spring
1987-05-08,60.1,24,44.1,24,1015.3,24,14.2,24,15.6,24,8.1,24,15.0,,79.0, ,48.9, ,0.02,G,,10000,1987,5,Spring
1987-05-09,60.8,24,46.3,24,1016.5,24,15.3,24,13.0,24,8.6,24,15.0,22.0,77.0,*,50.0, ,0.22,G,,0,1987,5,Spring
1987-05-10,73.4,24,51.9,24,1012.7,24,11.5,24,13.1,24,12.0,24,17.1,21.0,87.1,*,50.0, ,0.0,G,,0,1987,5,Spring
1987-05-11,70.0,24,52.7,24,1016.0,24,14.8,24,14.5,24,8.3,24,15.0,20.0,88.0, ,59.0, ,0.0,G,,0,1987,5,Spring
1987-05-12,69.0,24,57.3,24,1012.3,24,11.1,24,8.0,24,9.5,24,18.1,22.9,84.0, ,57.0, ,0.0,D,,0,1987,5,Spring
1987-05-13,60.1,24,45.4,24,1025.6,24,24.4,24,16.5,24,13.5,24,18.1,22.9,66.0,*,52.0, ,0.0,G,,0,1987,5,Spring
1987-05-14,55.2,24,44.6,24,1027.1,24,25.9,24,15.7,24,8.9,24,15.0,,68.0,*,45.0, ,0.0,G,,0,1987,5,Spring
1987-05-15,62.8,24,57.7,24,1015.8,24,14.6,24,5.5,24,11.1,24,20.0,,73.0,*,45.0, ,0.11,G,,110000,1987,5,Spring
1987-05-16,58.9,24,42.6,24,1019.4,24,18.2,24,19.1,24,11.0,24,20.0,26.0,73.9, ,48.0, ,0.0,D,,0,1987,5,Spring
1987-05-17,69.5,24,51.9,24,1015.2,24,14.0,24,16.8,24,11.2,24,15.9,,86.0,*,48.0, ,0.0,G,,0,1987,5,Spring
1987-05-18,71.8,24,58.1,24,1012.8,24,11.6,24,9.5,24,10.7,24,17.1,20.0,87.1, ,59.0, ,0.0,G,,10000,1987,5,Spring
1987-05-19,55.2,24,51.7,24,1019.7,24,18.5,24,9.8,24,13.2,24,19.0,,62.1,*,52.0, ,0.22,G,,110000,1987,5,Spring
