DATE,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,YEAR,Month,Season,HUMID
2014-06-03,75.7,24,56.1,24,1014.1,24,13.1,24,9.9,24,7.4,24,17.1,22.0,84.9, ,61.0, ,0.0,G,,10010,2014,6,Summer,60.0
2014-06-04,69.5,24,59.9,24,1009.1,20,8.3,24,9.2,24,6.8,24,11.1,15.9,84.9, ,62.1, ,0.06,G,,10000,2014,6,Summer,72.0
2014-06-05,67.0,24,58.5,24,1005.9,18,4.4,24,7.8,24,7.9,24,15.0,21.0,81.0, ,62.1, ,0.4,G,,10000,2014,6,Summer,68.0
2014-06-06,67.8,24,47.6,24,1009.9,24,8.9,24,10.0,24,11.3,24,14.0,21.0,75.9, ,61.0, ,0.3,G,,0,2014,6,Summer,49.0
2014-06-07,71.5,24,50.1,24,1014.2,24,13.2,24,10.0,24,6.4,24,13.0,,82.0, ,61.0, ,0.0,G,,0,2014,6,Summer,47.0
2014-06-08,76.4,24,51.7,24,1013.4,24,12.3,24,10.0,24,5.5,24,14.0,20.0,84.9, ,63.0, ,0.0,G,,0,2014,6,Summer,44.0
2014-06-09,68.0,24,57.5,24,1013.2,17,12.3,24,6.8,24,7.0,24,11.1,,84.9, ,62.1, ,0.45,G,,10000,2014,6,Summer,84.0
2014-06-10,66.9,24,62.3,24,1013.9,14,12.9,24,6.7,24,6.5,24,11.1,,75.2,*,63.0,*,0.79,G,,0,2014,6,Summer,85.0
2014-06-11,65.6,24,59.0,24,1017.6,21,16.4,24,9.7,24,9.5,24,17.1,22.9,75.0, ,61.0, ,0.04,G,,10000,2014,6,Summer,76.0
2014-06-12,63.6,24,58.2,24,1017.5,18,16.5,24,7.0,24,9.0,24,12.0,18.1,75.9, ,59.0, ,0.01,G,,10000,2014,6,Summer,87.0
2014-06-13,65.7,24,62.3,24,1010.8,19,9.7,24,5.0,24,8.4,24,19.0,28.9,75.9, ,59.0, ,0.14,G,,110010,2014,6,Summer,89.0
2014-06-14,69.6,24,58.6,24,1010.9,20,9.5,24,9.6,24,10.1,24,20.0,27.0,75.9, ,62.1, ,1.43,G,,10000,2014,6,Summer,61.0
2014-06-15,67.6,24,49.7,24,1017.3,24,16.3,24,10.0,24,10.0,24,20.0,,79.0, ,61.0, ,0.0,G,,0,2014,6,Summer,52.0
2014-06-16,72.0,24,54.5,24,1019.3,24,18.3,24,10.0,24,5.3,24,14.0,,81.0, ,61.0, ,0.0,G,,0,2014,6,Summer,58.0
2014-06-17,76.7,24,61.5,24,1016.7,24,15.7,24,10.0,24,6.7,24,15.0,,88.0, ,64.0, ,0.0,G,,0,2014,6,Summer,58.0
2014-06-18,83.2,24,62.4,24,1011.4,24,10.3,24,10.0,24,11.2,24,18.1,28.0,88.0, ,70.0, ,0.0,G,,0,2014,6,Summer,48.0
2014-06-19,74.8,24,61.2,24,1014.7,24,13.7,24,10.0,24,5.4,24,9.9,,88.0, ,68.0, ,0.0,G,,10000,2014,6,Summer,68.0
2014-06-20,73.3,24,49.3,24,1014.6,24,13.6,24,10.0,24,8.0,24,12.0,15.9,80.1, ,66.0, ,0.0,G,,0,2014,6,Summer,37.0
2014-06-21,70.0,24,46.9,24,1013.7,24,12.6,24,10.0,24,8.4,24,14.0,,75.9,*,62.1,*,0.0,G,,0,2014,6,Summer,51.0
2014-06-22,70.1,24,54.9,24,1014.0,24,13.0,24,10.0,24,6.4,24,11.1,15.9,77.0,*,64.0,*,0.0,G,,0,2014,6,Summer,60.0
2014-06-23,73.2,24,55.3,24,1018.4,24,17.4,24,10.0,24,6.2,24,14.0,19.0,82.0, ,64.0, ,0.0,G,,0,2014,6,Summer,57.0
2014-06-24,73.5,24,59.7,24,1020.0,24,18.9,24,10.0,24,10.8,24,18.1,27.0,82.0, ,66.9, ,0.0,G,,0,2014,6,Summer,62.0
2014-06-25,75.4,24,65.5,24,1014.5,22,13.6,24,10.0,24,10.3,24,18.1,26.0,84.0, ,69.1, ,0.0,G,,10000,2014,6,Summer,77.0
2014-06-26,77.5,24,67.1,24,1010.2,23,9.2,24,10.0,24,6.3,24,11.1,17.1,86.0, ,71.1, ,0.07,G,,10000,2014,6,Summer,68.0
2014-06-27,74.5,24,60.6,24,1017.7,23,16.4,24,10.0,24,7.5,24,13.0,17.1,86.0, ,68.0, ,0.0,I,,0,2014,6,Summer,61.0
2014-06-28,75.6,24,54.9,24,1023.6,24,22.6,24,10.0,24,5.4,24,12.0,18.1,87.1, ,68.0, ,0.0,G,,0,2014,6,Summer,49.0
2014-06-29,74.9,24,56.2,24,1023.4,24,22.3,24,10.0,24,7.5,24,15.0,20.0,87.1, ,69.1, ,0.0,G,,0,2014,6,Summer,51.0
2014-06-30,75.8,24,60.1,24,1018.2,24,17.2,24,10.0,24,9.0,24,15.9,21.0,84.0, ,69.1, ,0.0,G,,0,2014,6,Summer,64.0
2014-07-01,79.0,24,66.8,24,1012.7,24,11.7,24,10.0,24,10.2,24,17.1,22.9,88.0, ,69.1, ,0.0,G,,10000,2014,7,Summer,64.0
2014-07-02,81.7,24,68.6,24,1011.3,24,10.1,24,9.7,24,10.1,24,19.0,32.1,91.0, ,73.0, ,0.0,G,,10010,2014,7,Summer,72.0
2014-07-03,78.9,24,71.0,24,1013.2,22,12.2,24,9.5,24,6.3,24,15.9,28.0,91.0, ,72.0, ,0.65,G,,10010,2014,7,Summer,77.0
2014-07-04,71.1,24,65.0,24,1014.1,19,13.1,24,8.9,24,8.5,24,22.9,38.1,89.1, ,64.9, ,0.71,G,,10010,2014,7,Summer,74.0
2014-07-05,71.8,24,50.4,24,1017.8,24,16.8,24,10.0,24,13.7,24,19.0,27.0,82.9, ,64.9, ,0.16,G,,0,2014,7,Summer,43.0
2014-07-06,78.2,24,50.8,24,1017.4,24,16.3,24,10.0,24,9.5,24,15.9,21.0,87.1, ,64.9, ,0.0,G,,0,2014,7,Summer,42.0
2014-07-07,81.3,24,60.5,24,1010.8,24,9.8,24,10.0,24,11.4,24,17.1,26.0,91.9, ,69.1, ,0.0,G,,0,2014,7,Summer,50.0
2014-07-08,83.8,24,65.4,24,1008.0,24,7.2,24,9.9,24,10.7,24,21.0,27.0,93.0, ,72.0, ,0.18,G,,10010,2014,7,Summer,60.0
2014-07-09,79.5,24,64.4,24,1009.6,24,8.6,24,10.0,24,10.2,24,26.0,42.0,93.0, ,72.0, ,0.0,H,,10000,2014,7,Summer,59.0
2014-07-10,76.2,24,61.4,24,1016.8,24,15.7,24,10.0,24,5.5,24,9.9,15.9,88.0, ,70.0, ,0.0,G,,0,2014,7,Summer,61.0
2014-07-11,76.9,24,58.3,24,1021.1,24,20.1,24,10.0,24,6.1,24,9.9,15.0,84.9, ,70.0, ,0.0,G,,0,2014,7,Summer,56.0
2014-07-12,77.0,24,61.2,24,1022.6,24,21.5,24,9.8,24,7.0,24,15.9,22.0,86.0, ,70.0, ,0.0,G,,0,2014,7,Summer,60.0
2014-07-13,75.3,24,66.5,24,1017.4,23,16.4,24,9.8,24,10.1,24,19.0,26.0,86.0, ,71.1, ,0.0,G,,10000,2014,7,Summer,76.0
2014-07-14,77.2,24,69.5,24,1012.0,21,11.2,24,9.7,24,6.4,24,17.1,26.0,84.9, ,71.1, ,0.41,G,,10010,2014,7,Summer,80.0
2014-07-15,76.3,24,71.3,24,1008.7,12,7.7,24,9.0,24,7.0,24,15.0,31.1,88.0, ,72.0, ,0.57,G,,10010,2014,7,Summer,85.0
2014-07-16,73.8,24,63.9,24,1008.9,18,7.5,24,9.5,24,6.4,24,13.0,19.0,88.0, ,68.0, ,0.93,G,,10010,2014,7,Summer,62.0
2014-07-17,75.0,24,55.5,24,1013.3,24,12.3,24,10.0,24,4.8,24,13.0,15.9,82.9, ,68.0, ,0.0,G,,0,2014,7,Summer,51.0
2014-07-18,74.6,24,52.5,24,1021.3,24,20.3,24,10.0,24,6.1,24,8.9,,82.9, ,68.0, ,0.0,G,,0,2014,7,Summer,46.0
2014-07-19,73.1,24,58.3,24,1023.2,24,22.2,24,10.0,24,6.0,24,9.9,,82.0, ,68.0, ,0.0,G,,0,2014,7,Summer,66.0
2014-07-20,71.2,24,59.3,24,1020.8,24,19.8,24,10.0,24,9.1,24,14.0,15.9,77.0, ,66.9, ,0.0,G,,10000,2014,7,Summer,67.0
2014-07-21,74.0,24,60.3,24,1021.0,24,20.1,24,10.0,24,4.4,24,14.0,,84.0, ,66.9, ,0.0,G,,0,2014,7,Summer,64.0
2014-07-22,78.1,24,63.0,24,1020.5,24,19.4,24,10.0,24,7.3,24,15.9,20.0,87.1, ,66.9, ,0.0,G,,0,2014,7,Summer,59.0
2014-07-23,80.2,24,66.5,24,1014.0,24,13.0,24,10.0,24,9.9,24,15.0,20.0,89.1, ,72.0, ,0.0,G,,0,2014,7,Summer,66.0
2014-07-24,76.8,24,63.7,24,1010.0,20,8.8,24,10.0,24,7.9,24,12.0,18.1,89.1, ,73.0, ,0.12,G,,10010,2014,7,Summer,60.0
2014-07-25,74.6,24,54.4,24,1014.3,24,13.2,24,10.0,24,6.9,24,9.9,15.0,82.0,*,66.9,*,0.0,G,,0,2014,7,Summer,51.0
2014-07-26,75.7,24,59.1,24,1014.9,24,13.9,24,10.0,24,7.9,24,12.0,17.1,82.9, ,66.9, ,0.0,G,,0,2014,7,Summer,61.0
2014-07-27,77.5,24,67.3,24,1008.9,24,7.9,24,10.0,24,8.5,24,13.0,,88.0, ,71.1, ,0.0,G,,0,2014,7,Summer,69.0
2014-07-28,78.2,24,65.2,24,1001.5,23,0.4,24,9.6,24,9.4,24,17.1,26.0,88.0, ,70.0, ,0.26,G,,10010,2014,7,Summer,65.0
2014-07-29,70.6,24,53.8,24,1008.7,24,7.7,24,10.0,24,11.4,24,18.1,28.0,84.0, ,64.9, ,0.0,I,,0,2014,7,Summer,53.0
2014-07-30,72.5,24,50.7,24,1015.4,24,14.4,24,10.0,24,6.5,24,13.0,17.1,82.9, ,64.9, ,0.0,G,,0,2014,7,Summer,49.0
2014-07-31,75.1,24,57.2,24,1018.2,24,17.1,24,10.0,24,8.6,24,15.0,21.0,82.9, ,64.9, ,0.0,G,,0,2014,7,Summer,57.0
2014-08-01,76.7,24,65.4,24,1021.4,24,20.4,24,10.0,24,7.3,24,14.0,20.0,86.0, ,70.0, ,0.0,G,,0,2014,8,Summer,68.0
2014-08-02,71.1,24,62.4,24,1021.3,23,20.3,24,9.5,24,8.7,24,17.1,,86.0, ,64.9, ,0.34,G,,10000,2014,8,Summer,78.0
2014-08-03,69.6,24,61.8,24,1019.0,23,18.1,24,9.2,24,4.8,24,8.9,,75.9, ,64.9, ,0.12,G,,10000,2014,8,Summer,77.0
2014-08-04,75.4,24,64.8,24,1017.2,20,16.3,24,10.0,24,5.4,24,14.0,17.1,84.0, ,66.0, ,0.01,G,,0,2014,8,Summer,69.0
2014-08-05,79.7,24,63.8,24,1015.9,24,14.9,24,10.0,24,4.4,24,12.0,18.1,89.1, ,71.1, ,0.0,G,,0,2014,8,Summer,57.0
2014-08-06,76.9,24,60.9,24,1011.7,24,10.6,24,10.0,24,7.1,24,15.0,24.1,89.1, ,71.1, ,0.0,G,,0,2014,8,Summer,57.0
2014-08-07,75.2,24,54.6,24,1012.7,24,11.7,24,10.0,24,8.1,24,14.0,24.1,84.0, ,66.9, ,0.0,G,,0,2014,8,Summer,47.0
2014-08-08,74.0,24,52.4,24,1017.0,24,16.0,24,10.0,24,7.1,24,14.0,,82.9, ,66.0, ,0.0,G,,0,2014,8,Summer,48.0
2014-08-09,77.5,24,54.5,24,1018.4,24,17.4,24,9.9,24,4.0,24,8.0,,87.1, ,66.0, ,0.0,G,,0,2014,8,Summer,47.0
2014-08-10,78.9,24,56.5,24,1019.4,24,18.4,24,10.0,24,4.8,24,8.9,,87.1, ,70.0, ,0.0,G,,0,2014,8,Summer,48.0
2014-08-11,79.7,24,56.6,24,1019.8,24,18.7,24,10.0,24,5.9,24,14.0,17.1,87.1, ,71.1, ,0.0,G,,0,2014,8,Summer,52.0
2014-08-12,75.5,24,65.2,24,1017.0,24,16.0,24,10.0,24,11.1,24,15.9,25.1,87.1, ,72.0, ,0.0,G,,10000,2014,8,Summer,73.0
2014-08-13,73.4,24,66.4,24,1007.6,19,6.3,24,8.3,24,13.5,24,26.0,31.1,86.0, ,68.0, ,0.77,G,,10000,2014,8,Summer,76.0
2014-08-14,72.0,24,53.3,24,1009.5,24,8.5,24,10.0,24,11.6,24,17.1,24.1,86.0, ,64.0, ,0.15,G,,0,2014,8,Summer,49.0
2014-08-15,69.6,24,49.6,24,1012.6,24,11.6,24,10.0,24,9.2,24,14.0,20.0,79.0, ,63.0, ,0.0,G,,0,2014,8,Summer,49.0
2014-08-16,71.7,24,51.0,24,1014.9,24,13.9,24,10.0,24,7.1,24,12.0,18.1,79.0, ,63.0, ,0.0,G,,0,2014,8,Summer,50.0
2014-08-17,74.7,24,56.3,24,1011.3,24,10.2,24,10.0,24,7.7,24,13.0,18.1,82.9, ,66.0, ,0.0,G,,10000,2014,8,Summer,54.0
2014-08-18,72.6,24,53.7,24,1011.4,24,10.4,24,10.0,24,8.8,24,14.0,18.1,82.9, ,64.0, ,0.01,G,,0,2014,8,Summer,53.0
2014-08-19,72.5,24,58.1,24,1011.8,24,10.8,24,10.0,24,6.9,24,11.1,15.9,81.0, ,64.0, ,0.0,G,,0,2014,8,Summer,66.0
2014-08-20,75.4,24,61.3,24,1014.5,24,13.5,24,10.0,24,6.2,24,12.0,17.1,84.0, ,64.9, ,0.0,G,,0,2014,8,Summer,60.0
2014-08-21,75.0,24,59.9,24,1016.8,24,15.8,24,9.7,24,6.3,24,12.0,,84.0, ,69.1, ,0.07,G,,10000,2014,8,Summer,63.0
2014-08-22,71.2,24,62.6,24,1016.7,18,15.6,24,9.4,24,7.6,24,13.0,17.1,81.0, ,64.0, ,1.2,G,,10010,2014,8,Summer,73.0
2014-08-23,70.1,24,59.2,24,1018.1,24,17.1,24,10.0,24,8.2,24,13.0,,75.9, ,66.9, ,0.04,G,,0,2014,8,Summer,69.0
2014-08-24,72.0,24,58.5,24,1019.8,24,18.8,24,10.0,24,6.2,24,11.1,,80.1, ,64.9, ,0.0,G,,10000,2014,8,Summer,63.0
2014-08-25,75.4,24,58.6,24,1020.7,24,19.6,24,10.0,24,4.4,24,8.0,,86.0, ,64.9, ,0.0,G,,0,2014,8,Summer,52.0
2014-08-26,79.0,24,62.9,24,1020.0,24,19.0,24,9.9,24,4.6,24,12.0,15.0,86.0, ,68.0, ,0.0,G,,0,2014,8,Summer,65.0
2014-08-27,79.0,24,61.9,24,1016.0,24,15.0,24,10.0,24,7.0,24,13.0,24.1,89.1, ,71.1, ,0.0,G,,0,2014,8,Summer,57.0
2014-08-28,76.5,24,58.9,24,1011.7,24,10.6,24,10.0,24,8.9,24,15.0,20.0,89.1, ,70.0, ,0.0,G,,0,2014,8,Summer,51.0
2014-08-29,70.3,24,50.8,24,1019.8,24,18.8,24,10.0,24,8.0,24,15.0,26.0,80.1, ,64.0, ,0.0,G,,0,2014,8,Summer,52.0
2014-08-30,71.7,24,56.7,24,1023.7,24,22.7,24,10.0,24,6.7,24,15.0,19.0,79.0, ,64.0, ,0.0,G,,0,2014,8,Summer,64.0
2014-08-31,77.4,24,67.6,24,1018.6,22,17.6,24,9.6,24,9.4,24,24.1,34.0,91.9, ,66.9, ,0.0,G,,10010,2014,8,Summer,74.0
2014-09-01,80.3,24,70.7,24,1014.9,24,13.9,24,10.0,24,5.6,24,9.9,,91.9, ,73.0, ,0.79,G,,0,2014,9,Fall,72.0
2014-09-02,84.3,24,70.4,24,1012.1,24,11.0,24,10.0,24,6.8,24,13.0,20.0,93.0, ,75.9, ,0.0,G,,0,2014,9,Fall,59.0
2014-09-03,80.2,24,61.1,24,1013.2,24,12.2,24,10.0,24,9.6,24,19.0,29.9,93.0, ,73.0, ,0.0,G,,0,2014,9,Fall,51.0
2014-09-04,78.5,24,58.4,24,1020.3,24,19.3,24,10.0,24,6.1,24,13.0,20.0,86.0, ,71.1, ,0.0,G,,0,2014,9,Fall,55.0
2014-09-05,78.3,24,67.6,24,1020.1,24,19.2,24,9.9,24,8.0,24,13.0,17.1,86.0, ,71.1, ,0.0,G,,0,2014,9,Fall,75.0
2014-09-06,80.8,24,71.5,24,1013.4,22,12.6,24,10.0,24,8.0,24,12.0,21.0,91.0, ,73.0, ,0.0,G,,0,2014,9,Fall,71.0
2014-09-07,73.1,24,58.7,24,1016.5,24,15.2,24,10.0,24,8.2,24,17.1,22.0,91.0, ,66.0, ,0.21,G,,10010,2014,9,Fall,56.0
2014-09-08,71.0,24,54.3,24,1024.2,24,23.2,24,10.0,24,9.4,24,14.0,19.0,80.1, ,64.9, ,0.0,G,,0,2014,9,Fall,61.0
2014-09-09,68.1,24,57.4,24,1024.0,23,23.1,24,10.0,24,12.5,24,17.1,24.1,77.0, ,64.0, ,0.0,G,,0,2014,9,Fall,72.0
2014-09-10,68.5,24,57.9,24,1019.4,22,18.6,24,10.0,24,9.3,24,14.0,15.0,75.0,*,62.6,*,0.0,G,,0,2014,9,Fall,72.0
2014-09-11,73.8,24,63.7,24,1013.3,22,12.4,24,10.0,24,9.1,24,13.0,18.1,84.0, ,63.0, ,0.0,G,,0,2014,9,Fall,68.0
2014-09-12,70.6,24,54.9,24,1016.7,24,15.7,24,10.0,24,9.6,24,15.0,20.0,84.0, ,63.0, ,0.0,G,,0,2014,9,Fall,57.0
2014-09-13,65.1,24,54.1,24,1020.9,22,19.9,24,9.3,24,10.5,24,15.9,20.0,71.1,*,60.8,*,0.0,G,,10000,2014,9,Fall,75.0
2014-09-14,62.1,24,48.4,24,1022.6,24,21.5,24,9.8,24,7.4,24,13.0,,71.1, ,55.0, ,0.19,G,,10000,2014,9,Fall,56.0
2014-09-15,63.6,24,44.8,24,1022.2,24,21.1,24,10.0,24,6.5,24,9.9,,73.0, ,55.0, ,0.0,G,,0,2014,9,Fall,53.0
2014-09-16,63.9,24,54.4,24,1016.6,23,15.6,24,9.1,24,5.6,24,11.1,,73.0, ,55.0, ,0.01,G,,10000,2014,9,Fall,73.0
2014-09-17,65.9,24,47.4,24,1016.2,24,15.1,24,10.0,24,4.3,24,8.9,,73.0, ,57.9, ,0.41,G,,0,2014,9,Fall,52.0
2014-09-18,67.6,24,48.7,24,1015.2,24,14.1,24,10.0,24,4.6,24,8.9,,75.0, ,59.0, ,0.0,G,,0,2014,9,Fall,51.0
2014-09-19,62.1,24,46.8,24,1023.8,24,22.7,24,10.0,24,10.3,24,15.9,28.0,75.0, ,55.0, ,0.0,G,,0,2014,9,Fall,60.0
2014-09-20,65.0,24,52.6,24,1025.0,24,24.2,24,10.0,24,9.1,24,15.9,22.0,73.9, ,55.0, ,0.0,G,,0,2014,9,Fall,69.0
2014-09-21,70.4,24,65.2,24,1011.9,17,11.0,24,9.0,24,3.5,24,9.9,,77.0, ,57.9, ,0.21,G,,10000,2014,9,Fall,85.0
2014-09-22,68.8,24,54.8,24,1008.9,24,7.3,24,10.0,24,11.1,24,15.9,24.1,77.0, ,61.0, ,0.0,H,,10000,2014,9,Fall,55.0
2014-09-23,60.9,24,41.2,24,1024.1,24,23.1,24,10.0,24,7.0,24,15.0,21.0,73.0, ,54.0, ,0.0,G,,0,2014,9,Fall,52.0
2014-09-24,65.0,24,53.4,24,1032.0,24,31.0,24,10.0,24,8.1,24,15.0,,73.0, ,54.0, ,0.0,G,,0,2014,9,Fall,67.0
2014-09-25,62.6,24,54.4,24,1028.9,21,27.9,24,9.8,24,13.0,24,21.0,28.0,70.0, ,57.9, ,0.02,G,,10000,2014,9,Fall,79.0
2014-09-26,66.4,24,52.2,24,1022.5,24,21.5,24,10.0,24,7.0,24,11.1,,77.0, ,57.9, ,0.15,G,,0,2014,9,Fall,56.0
2014-09-27,72.6,24,55.1,24,1022.0,24,21.0,24,10.0,24,3.6,24,8.9,,82.9, ,60.1, ,0.0,G,,0,2014,9,Fall,56.0
2014-09-28,73.4,24,59.4,24,1020.2,24,19.2,24,9.9,24,3.2,24,11.1,14.0,84.0, ,64.9, ,0.0,G,,0,2014,9,Fall,64.0
2014-09-29,72.7,24,58.6,24,1014.7,24,13.7,24,10.0,24,4.1,24,9.9,,84.0, ,64.9, ,0.0,G,,0,2014,9,Fall,62.0
2014-09-30,69.0,24,60.0,24,1013.6,20,12.6,24,9.6,24,6.2,24,13.0,22.0,73.9,*,64.4,*,0.0,G,,10000,2014,9,Fall,78.0
2014-10-01,63.3,24,57.9,24,1016.1,15,15.0,24,9.2,24,8.4,24,12.0,18.1,66.2,*,60.8,*,0.04,G,,10000,2014,10,Fall,83.0
2014-10-02,63.3,24,55.0,24,1019.3,22,18.2,24,10.0,24,9.1,24,12.0,15.9,68.0, ,60.1, ,0.0,G,,0,2014,10,Fall,74.0
2014-10-03,62.4,24,52.2,24,1017.8,21,17.0,24,10.0,24,6.8,24,12.0,15.9,69.1, ,57.0, ,0.0,G,,0,2014,10,Fall,69.0
2014-10-04,65.0,24,57.9,24,1005.6,15,4.1,24,7.6,24,10.0,24,21.0,27.0,71.1, ,57.0, ,0.07,G,,10000,2014,10,Fall,74.0
2014-10-05,54.2,24,35.2,24,1008.4,24,7.4,24,10.0,24,12.2,24,21.0,22.9,71.1, ,46.9, ,0.98,G,,0,2014,10,Fall,48.0
2014-10-06,59.2,24,41.0,24,1016.6,24,15.6,24,10.0,24,8.5,24,19.0,28.0,71.1, ,46.9, ,0.0,G,,0,2014,10,Fall,56.0
2014-10-07,67.1,24,52.7,24,1016.8,24,15.8,24,10.0,24,11.4,24,18.1,24.1,72.0, ,51.1, ,0.0,G,,0,2014,10,Fall,65.0
2014-10-08,67.6,24,53.6,24,1010.6,24,9.5,24,10.0,24,13.5,24,21.0,28.9,73.0, ,64.0, ,0.06,G,,10000,2014,10,Fall,53.0
2014-10-09,64.2,24,37.9,24,1014.8,24,13.8,24,10.0,24,12.6,24,21.0,28.0,73.0, ,57.9, ,0.03,G,,0,2014,10,Fall,38.0
2014-10-10,60.3,24,37.3,24,1018.3,24,17.3,24,10.0,24,6.5,24,15.9,22.9,69.1, ,54.0, ,0.0,G,,0,2014,10,Fall,45.0
2014-10-11,56.2,24,45.8,24,1018.5,19,17.3,24,9.6,24,6.2,24,14.0,18.1,62.1,*,51.8,*,0.13,G,,10000,2014,10,Fall,79.0
2014-10-12,55.1,24,40.7,24,1023.3,24,22.2,24,10.0,24,5.3,24,8.9,,62.1, ,48.9, ,0.2,G,,0,2014,10,Fall,56.0
2014-10-13,58.8,24,47.4,24,1026.2,23,25.2,24,9.4,24,4.4,24,12.0,15.0,66.0, ,48.9, ,0.0,G,,10000,2014,10,Fall,75.0
2014-10-14,67.6,24,61.7,24,1022.6,22,21.9,24,9.5,24,8.5,24,17.1,28.0,75.9, ,53.1, ,0.03,G,,10000,2014,10,Fall,79.0
2014-10-15,71.9,24,65.0,24,1017.1,23,15.9,24,10.0,24,12.9,24,20.0,26.0,78.1, ,64.0, ,0.0,G,,10000,2014,10,Fall,81.0
2014-10-16,69.8,24,64.0,24,1007.4,13,6.7,24,8.0,24,11.0,24,15.9,25.1,78.1, ,64.9, ,0.72,G,,10000,2014,10,Fall,78.0
2014-10-17,65.7,24,51.8,24,1005.4,24,4.4,24,10.0,24,8.7,24,13.0,19.0,72.0, ,61.0, ,0.08,G,,0,2014,10,Fall,60.0
2014-10-18,64.1,24,51.2,24,1003.0,24,2.0,24,10.0,24,8.9,24,18.1,22.0,72.0, ,60.1, ,0.0,G,,10000,2014,10,Fall,62.0
2014-10-19,54.5,24,38.0,24,1009.7,24,8.7,24,10.0,24,14.8,24,22.0,29.9,70.0, ,48.0, ,0.0,G,,10000,2014,10,Fall,53.0
2014-10-20,49.8,24,31.1,24,1017.8,24,16.8,24,10.0,24,8.4,24,19.0,22.0,61.0, ,44.1, ,0.0,G,,0,2014,10,Fall,50.0
2014-10-21,60.0,24,46.6,24,1012.5,24,11.4,24,10.0,24,5.6,24,12.0,17.1,68.0, ,44.1, ,0.0,G,,0,2014,10,Fall,67.0
2014-10-22,57.0,24,51.6,24,1011.7,20,10.8,24,9.1,24,11.5,24,20.0,25.1,68.0, ,52.0, ,0.35,G,,10010,2014,10,Fall,84.0
2014-10-23,52.2,24,46.9,24,1006.2,19,5.0,24,9.2,24,15.6,24,22.0,29.9,59.0, ,51.1, ,1.0,G,,10000,2014,10,Fall,81.0
2014-10-24,54.7,24,44.7,24,1008.5,23,7.4,24,10.0,24,11.2,24,18.1,21.0,62.1, ,51.1, ,0.23,G,,10000,2014,10,Fall,64.0
2014-10-25,58.7,24,40.5,24,1008.9,24,7.9,24,10.0,24,8.3,24,14.0,18.1,68.0, ,51.1, ,0.0,G,,0,2014,10,Fall,49.0
2014-10-26,59.6,24,40.4,24,1003.2,24,1.9,24,10.0,24,13.3,24,20.0,24.1,68.0, ,52.0, ,0.0,G,,10000,2014,10,Fall,49.0
2014-10-27,57.0,24,36.8,24,1013.1,24,12.1,24,10.0,24,11.0,24,15.9,22.9,64.0, ,51.1, ,0.0,G,,0,2014,10,Fall,47.0
2014-10-28,60.4,24,44.0,24,1016.0,24,15.0,24,10.0,24,6.1,24,11.1,,72.0, ,51.1, ,0.0,G,,0,2014,10,Fall,64.0
2014-10-29,64.2,24,53.8,24,1011.9,24,10.8,24,10.0,24,7.1,24,17.1,19.0,72.0, ,53.1, ,0.0,G,,10000,2014,10,Fall,69.0
2014-10-30,54.0,24,42.3,24,1014.5,24,13.5,24,10.0,24,8.4,24,15.0,,72.0, ,50.0, ,0.0,G,,0,2014,10,Fall,61.0
2014-10-31,49.9,24,36.8,24,1015.2,24,14.2,24,10.0,24,9.3,24,14.0,19.0,57.9, ,45.0, ,0.0,G,,0,2014,10,Fall,65.0
2014-11-01,48.1,24,40.0,24,1009.8,24,8.9,24,10.0,24,15.1,24,21.0,28.0,55.0, ,45.0, ,0.05,G,,10000,2014,11,Fall,74.0
2014-11-02,44.6,24,31.4,24,1010.0,23,8.8,24,10.0,24,19.4,24,28.9,39.0,48.0, ,42.1, ,0.17,G,,10000,2014,11,Fall,53.0
2014-11-03,48.1,24,25.0,24,1018.3,24,17.3,24,10.0,24,13.6,24,22.0,35.9,62.1, ,41.0, ,0.0,G,,0,2014,11,Fall,36.0
2014-11-04,60.2,24,22.8,24,1020.0,24,18.9,24,10.0,24,8.5,24,14.0,21.0,69.1, ,41.0, ,0.0,G,,0,2014,11,Fall,27.0
2014-11-05,61.4,24,36.4,24,1018.1,24,17.0,24,10.0,24,9.0,24,15.0,22.9,69.1, ,55.0, ,0.0,G,,0,2014,11,Fall,41.0
2014-11-06,52.7,24,42.4,24,1016.1,19,13.8,24,7.0,24,5.3,24,9.9,20.0,64.0, ,48.0, ,0.13,G,,10000,2014,11,Fall,85.0
2014-11-07,49.6,24,39.9,24,1003.8,23,2.5,24,9.3,24,12.9,24,24.1,33.0,59.0, ,45.0, ,0.21,G,,0,2014,11,Fall,62.0
2014-11-08,42.4,24,25.6,24,1014.4,24,13.4,24,10.0,24,11.0,24,24.1,26.0,52.0, ,37.9, ,0.0,G,,0,2014,11,Fall,50.0
2014-11-09,49.9,24,32.5,24,1013.4,24,12.4,24,10.0,24,6.2,24,9.9,15.0,57.0, ,37.9, ,0.0,G,,0,2014,11,Fall,52.0
